Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	stationaryDist[1]	stationaryDist[2]	tree_length
5868	-973.7838	-1038.358	64.57394	0.00984608	0.0036473	0.00317137	0.00253038	0.0107959	0.00674725	0.00341677	0.0401622	0.00955401	0.00769748	0.0340579	0.00172542	0.000445732	0.00370574	0.00480579	0.0145332	0.00382685	0.00532336	0.00419551	0.0231828	0.0201663	0.0224212	0.00482802	0.00647949	0.0030099	0.00782337	0.109979	0.123687	0.0494701	0.0249648	0.0419706	0.000619191	0.00103839	0.0536928	0.02524	0.0280955	0.0270367	0.0144509	0.0210249	0.0219591	0.00322729	0.00660801	0.0144943	0.0203193	0.0144891	0.00641187	0.0189097	0.00307002	0.0232005	0.368742	2.18361	0.1890948	1.810905	0.195666	0.451306	0.780192	1.28174	2.21579	5.11074	1.179574	9.576705	0.3166282	0.0107955	0.00399898	0.00347716	0.00277437	0.0118369	0.00739783	0.00374622	0.0440347	0.0104752	0.00843968	0.0373418	0.00189178	0.00048871	0.00406305	0.00526917	0.0159345	0.00419583	0.00583665	0.00460004	0.0254182	0.0221108	0.0245831	0.00529354	0.00710425	0.00330012	0.00857771	0.120583	0.135613	0.05424	0.0273719	0.0460175	0.000678894	0.00113852	0.05887	0.0276736	0.0308045	0.0296437	0.0158442	0.0230521	0.0240765	0.00353847	0.00724516	0.0158919	0.0222785	0.0158862	0.00703011	0.020733	0.00336604	0.0254375	0.905453	0.0945474	0.9120583
5904	-976.3307	-1041.218	64.88733	0.00801093	0.0157154	0.00336735	0.00675102	0.0186349	0.00631221	0.00325843	0.0624321	0.00614263	0.0425072	0.0331394	0.0112348	0.00228624	0.00335222	0.000293281	0.0411816	0.0011714	0.0187491	0.0103524	0.0282144	0.0244119	0.0214623	0.00491391	0.0181082	0.00562861	0.0156236	0.131361	0.111999	0.0258023	0.118799	0.0661359	0.00761717	0.0235452	0.0990043	0.0321005	0.0838487	0.0357128	0.035402	0.078254	0.0394018	0.00174861	0.00291471	0.0223881	0.0142266	0.0254124	0.0247115	0.0567283	0.0121061	0.0140626	0.381741	2.15924	0.2699031	1.730097	0.333451	0.585304	0.846111	1.18188	1.70851	2.99894	0.794117	6.410067	0.3314892	0.00542548	0.0106434	0.00228057	0.00457219	0.0126207	0.00427501	0.00220681	0.0422827	0.00416015	0.0287884	0.022444	0.00760891	0.00154838	0.00227033	0.000198628	0.0278906	0.000793341	0.012698	0.00701126	0.0191085	0.0165332	0.0145356	0.00332799	0.012264	0.00381203	0.0105812	0.0889653	0.0758524	0.0174749	0.0804579	0.0447912	0.00515881	0.0159462	0.0670516	0.0217404	0.0567874	0.0241869	0.0239764	0.0529983	0.0266852	0.00118426	0.00197402	0.0151625	0.00963513	0.0172108	0.0167361	0.0384198	0.00819896	0.00952401	0.865048	0.134952	1.476538
5940	-981.6568	-1046.408	64.75145	0.00170365	0.00746822	0.00533622	0.00165999	0.0138667	0.000626791	0.00354868	0.0687357	0.0132672	0.0221168	0.0485087	0.00408758	0.00143682	0.00301749	0.023147	0.0225574	0.00880021	0.005773	0.025601	0.0283546	0.0641548	0.0142447	0.00873441	0.0216266	0.00711427	0.00294059	0.0962518	0.104215	0.0509519	0.0317974	0.0972978	0.00470131	0.0132955	0.0928558	0.0200817	0.0500993	0.0396658	0.0278618	0.0358129	0.0274648	0.00656042	0.00636779	0.0174061	0.0167384	0.0156792	0.0277825	0.046195	0.00570748	0.00756187	0.694461	1.57289	0.31096	1.68904	0.399605	0.639315	0.869734	1.14978	1.56418	2.50247	0.663255	5.431695	0.8278502	0.00134063	0.00587688	0.00419917	0.00130628	0.0109119	0.000493233	0.00279252	0.0540893	0.0104402	0.0174041	0.0381723	0.00321659	0.00113066	0.00237452	0.0182148	0.0177508	0.00692504	0.00454287	0.0201459	0.0223127	0.0504846	0.0112094	0.00687327	0.0170183	0.00559834	0.002314	0.0757422	0.0820088	0.0400949	0.025022	0.0765653	0.00369955	0.0104624	0.0730699	0.0158026	0.039424	0.0312137	0.0219249	0.0281818	0.0216126	0.00516251	0.00501093	0.0136972	0.0131718	0.0123382	0.0218625	0.0363517	0.00449131	0.00595057	0.84452	0.15548	1.270781
5976	-980.6455	-1045.607	64.96113	0.0282679	0.00318613	0.0201845	0.0112458	0.023138	0.00277514	0.0108956	0.0710712	0.00363118	0.0332595	0.0286735	0.0106283	0.000207892	0.0257726	0.017314	0.0731225	0.00493669	0.0170442	0.015963	0.0253944	0.0200309	0.00622763	0.0385744	0.00800444	0.0150326	0.00208742	0.045994	0.040634	0.0558296	9.55162e-05	0.0829564	0.00881478	0.0675227	0.197913	0.000966518	0.00634513	0.0309507	0.0905274	0.00165314	0.113598	0.0579663	0.0398826	0.0610656	0.0210146	0.00201221	0.0182467	0.0259878	0.00965638	0.0263882	0.546641	1.85005	0.3507854	1.649215	0.381937	0.625369	0.86377	1.15772	1.59906	2.61823	0.695954	4.701492	0.5540135	0.0185644	0.00209243	0.0132558	0.00738548	0.0151955	0.00182252	0.00715547	0.0466747	0.00238471	0.0218426	0.0188308	0.00697996	0.000136529	0.0169257	0.0113707	0.0480219	0.00324208	0.0111935	0.0104834	0.0166773	0.0131549	0.00408988	0.0253331	0.00525677	0.00987241	0.00137088	0.0302057	0.0266857	0.0366651	6.27286e-05	0.0544802	0.00578895	0.0443443	0.129976	0.000634744	0.00416705	0.0203263	0.0594523	0.00108567	0.0746032	0.0380684	0.0261922	0.0401038	0.0138009	0.00132148	0.0119832	0.017067	0.00634166	0.01733	0.824607	0.175393	1.52269
6012	-970.2402	-1034.839	64.59902	0.001702	0.00487291	0.027062	0.00255983	0.015523	0.0037898	0.00518945	0.057735	0.0032365	0.0195722	0.0278644	0.0177587	0.00059628	0.00358018	0.00994352	0.026775	0.00454662	0.0120947	0.0277745	0.0065419	0.0422737	0.0280394	0.0433667	0.017521	0.00241638	0.0051034	0.0359124	0.00436555	0.0664162	0.00255154	0.0702968	0.0133362	0.0950667	0.179816	0.00174108	0.00826754	0.0435139	0.0982701	0.00686192	0.0606544	0.0571414	0.0146508	0.0573256	0.0545274	0.0177977	0.0350094	0.110586	0.035923	0.0254538	0.472456	1.98914	0.2559827	1.744017	0.369648	0.615474	0.859483	1.16349	1.62477	2.70527	0.7196007	6.813027	0.4453451	0.00112497	0.00322086	0.0178872	0.00169198	0.0102602	0.00250495	0.00343008	0.0381612	0.00213923	0.0129366	0.0184176	0.011738	0.000394124	0.0023664	0.00657239	0.0176975	0.00300519	0.00799425	0.0183582	0.00432401	0.0279417	0.0185333	0.0286642	0.0115809	0.00159716	0.0033732	0.0237371	0.0028855	0.0438992	0.00168649	0.0464642	0.00881483	0.0628364	0.118853	0.00115081	0.00546461	0.0287614	0.0649538	0.00453553	0.0400908	0.0377689	0.00968377	0.0378906	0.036041	0.0117638	0.0231402	0.0730944	0.0237441	0.0168242	0.872009	0.127991	1.512924
6048	-967.4322	-1032.289	64.85639	0.00629538	0.0186474	0.00539007	0.00200671	0.0107421	0.00120229	0.000593987	0.0336748	0.0054186	0.00418417	0.0175501	0.00226249	0.000731335	0.00204949	0.000938995	0.00264043	0.00476888	0.0029995	0.0119672	0.0174788	0.0370934	0.0388209	0.00484925	0.0946223	0.000241989	0.00392614	0.00306218	0.00653433	0.0027969	0.0385903	0.034101	0.025193	0.0204027	0.0312391	0.0114053	0.116613	0.00245595	0.0166173	0.00398649	0.00980872	0.0829639	0.0112155	0.055544	0.000631835	0.0161688	0.00789289	0.0288293	0.00687018	0.0329478	0.313589	2.28702	0.2222068	1.777793	0.158709	0.407503	0.755732	1.32322	2.45397	6.30086	1.330943	8.000624	0.2570943	0.00701852	0.0207894	0.00600922	0.00223722	0.011976	0.00134039	0.000662217	0.037543	0.00604102	0.00466479	0.019566	0.00252238	0.000815342	0.00228491	0.00104686	0.00294373	0.00531668	0.00334404	0.0133418	0.0194866	0.0413543	0.0432801	0.00540627	0.105491	0.000269786	0.00437713	0.00341392	0.00728491	0.00311817	0.0430231	0.038018	0.0280868	0.0227463	0.0348275	0.0127154	0.130008	0.00273806	0.0185261	0.00444441	0.0109354	0.0924938	0.0125038	0.0619242	0.000704412	0.0180261	0.00879952	0.0321408	0.00765935	0.0367325	0.888897	0.111103	0.8969675
6084	-968.8732	-1034.158	65.2847	0.000827596	0.00726535	0.00226223	0.000885249	0.00529812	0.000897351	0.00184701	0.0200899	0.00382216	0.00449849	0.0200799	0.00249553	0.000238667	0.000386564	0.000658837	0.00570076	0.00148667	0.00565666	0.00120439	0.00292699	0.0122698	0.00878189	0.00130209	0.0242009	0.000613101	0.00422751	0.00276261	0.00623621	0.00410894	0.052723	0.0215092	0.0359723	0.017097	0.00516989	0.00627307	0.00820368	0.0160461	0.0106152	0.00438558	0.00253218	0.0672468	0.0103503	0.0267402	0.00201378	0.0149029	0.00384651	0.0259257	0.00517213	0.0159913	0.28375	2.34297	0.3257814	1.674219	0.0784491	0.288993	0.678902	1.47297	3.46029	12.7471	1.840431	5.139087	0.2270754	0.00163638	0.0143655	0.00447303	0.00175037	0.0104758	0.0017743	0.00365203	0.0397231	0.00755744	0.00889472	0.0397033	0.00493432	0.000471909	0.00076434	0.0013027	0.0112719	0.00293955	0.0111847	0.00238139	0.00578744	0.0242606	0.0173641	0.00257458	0.0478517	0.00121226	0.00835891	0.00546243	0.0123307	0.00812447	0.104248	0.0425295	0.0711269	0.0338053	0.0102223	0.0124035	0.0162209	0.0317274	0.0209891	0.00867147	0.00500679	0.132965	0.0204654	0.0528726	0.00398178	0.029467	0.00760559	0.0512621	0.0102267	0.0316191	0.837109	0.162891	0.5057484
6120	-972.311	-1036.917	64.60551	0.00335432	0.00737679	0.00349824	0.00467525	0.0157139	0.00285073	0.00205394	0.0292523	0.000854263	0.0146535	0.0226314	0.00102955	0.00203295	0.00749671	0.000664215	0.00182622	0.000197342	0.00984551	0.00896746	0.00404646	0.013829	0.0121721	0.0114388	0.00310016	0.00104008	0.00220981	0.0424824	0.0236917	0.0324443	0.00631179	0.0535319	0.00104547	0.0163678	0.127535	0.00102104	0.00550864	0.0125912	0.0300108	0.00373331	0.0293731	0.0253917	0.0165049	0.0203092	0.015163	0.00705312	0.0139965	0.0305157	0.0020058	0.00574726	0.460748	2.0111	0.2397714	1.760229	0.129083	0.368441	0.732343	1.36548	2.71414	7.74698	1.480341	7.341277	0.4295676	0.00473008	0.0104024	0.00493303	0.00659278	0.0221589	0.00401995	0.00289636	0.04125	0.00120464	0.0206635	0.0319136	0.00145182	0.00286675	0.0105715	0.000936641	0.00257524	0.000278282	0.0138836	0.0126454	0.00570611	0.0195009	0.0171644	0.0161304	0.00437168	0.00146667	0.00311615	0.0599064	0.0334087	0.0457512	0.00890055	0.0754879	0.00147426	0.0230809	0.179843	0.00143982	0.00776799	0.0177555	0.0423197	0.00526451	0.0414203	0.035806	0.0232743	0.0286389	0.021382	0.00994593	0.0197371	0.0430317	0.00282847	0.00810448	0.880114	0.119886	0.7091462
6156	-962.5291	-1027.404	64.87485	0.00069482	0.000417481	0.00323465	0.00917667	0.00933861	0.00434888	0.00343639	0.0265795	0.00368604	0.014821	0.00836092	0.00466315	0.00190129	0.00492497	0.00214143	0.000450461	0.00283698	0.00689253	0.00549383	0.0101533	0.0440518	0.018453	0.00622786	0.000989896	0.00038295	0.00816625	0.0360268	0.0261152	0.0246107	0.000436523	0.0296694	0.00309076	0.0131177	0.0957834	0.0014193	0.00489306	0.0180834	0.0440349	0.0130485	0.0393996	0.0247675	0.0146924	0.0251566	0.0108408	0.00471766	0.0100468	0.028291	0.00674335	0.00447999	0.565096	1.81544	0.3287966	1.671203	0.124388	0.361843	0.728226	1.3732	2.76363	8.03939	1.507131	5.082788	0.5836343	0.00101986	0.00061278	0.00474783	0.0134695	0.0137072	0.0063833	0.00504395	0.0390135	0.00541038	0.0217543	0.0122722	0.00684458	0.00279071	0.00722889	0.00314319	0.000661188	0.00416413	0.0101169	0.00806386	0.0149031	0.0646594	0.0270854	0.00914127	0.00145297	0.000562096	0.0119865	0.0528803	0.038332	0.0361237	0.000640729	0.0435489	0.00453663	0.0192542	0.140591	0.00208325	0.00718205	0.0265429	0.0646346	0.0191527	0.0578308	0.0363538	0.0215655	0.036925	0.0159121	0.0069246	0.0147467	0.0415257	0.00989791	0.00657574	0.835602	0.164398	0.6812902
6192	-973.102	-1037.873	64.77127	0.00176202	0.00116183	0.00398948	0.00217635	0.0147439	0.00233125	0.00374444	0.0247314	0.00199512	0.0105302	0.00346912	0.00495534	0.000431603	0.000107178	0.00169286	0.0029049	0.003509	0.00188776	0.00367977	0.00196415	0.0134573	0.00481735	0.00252683	0.000360764	0.000397165	0.00492034	0.0292249	0.0324238	0.012482	0.00118525	0.0225142	0.0045825	0.00137251	0.0553788	0.000579289	0.00746324	0.00917547	0.0393799	0.0137778	0.0221472	0.0166385	0.0073631	0.0154353	0.0055401	0.0104898	0.0136486	0.0138943	0.00415514	0.00279533	0.423128	2.08164	0.2481072	1.751893	0.120392	0.356128	0.724618	1.38004	2.80798	8.30618	1.530737	7.061031	0.3811256	0.00383136	0.00252629	0.00867478	0.00473228	0.0320593	0.0050691	0.00814195	0.0537763	0.00433822	0.0228971	0.00754331	0.010775	0.000938482	0.000233049	0.00368098	0.00631645	0.00763	0.00410477	0.00800134	0.00427088	0.0292616	0.0104749	0.00549438	0.00078445	0.000863601	0.0106988	0.0635469	0.0705027	0.027141	0.00257722	0.0489551	0.00996424	0.0029844	0.120416	0.00125961	0.0162282	0.0199513	0.085628	0.0299585	0.0481571	0.0361789	0.0160104	0.0335628	0.0120465	0.0228093	0.0296777	0.0302119	0.00903498	0.00607819	0.875946	0.124054	0.4598944
6228	-974.198	-1039.445	65.24655	0.00613247	0.00850872	0.00178717	0.0114181	0.0239427	0.004174	0.0100846	0.0339752	0.00548138	0.0185291	0.0346986	0.00208358	0.0152605	0.0162395	0.011924	0.00520749	0.00660826	0.02043	0.000971948	0.0279052	0.0557337	0.0170023	0.0100649	0.00642933	0.000473049	0.0133925	0.0458716	0.075836	0.0377094	0.000923407	0.0689578	0.0169885	0.0146378	0.165379	0.00407566	0.0174076	0.0313153	0.0926358	0.048575	0.133998	0.0277489	0.0353635	0.0661999	0.0291409	0.0241146	0.0560135	0.0504986	0.00921793	0.0115362	0.463787	2.0054	0.4474426	1.552557	0.206438	0.463256	0.786579	1.27133	2.15863	4.84407	1.140825	3.469847	0.4336302	0.00428065	0.00593934	0.0012475	0.00797019	0.0167127	0.00291358	0.00703937	0.0237157	0.00382617	0.0129339	0.0242207	0.0014544	0.0106523	0.0113357	0.00832335	0.00363498	0.00461277	0.0142607	0.000678449	0.0194787	0.0389038	0.0118681	0.0070256	0.00448787	0.000330203	0.00934839	0.0320198	0.0529358	0.0263223	0.000644566	0.0481347	0.0118585	0.0102176	0.115439	0.00284493	0.012151	0.021859	0.0646626	0.0339068	0.0935344	0.0193696	0.0246848	0.0462095	0.0203412	0.0168327	0.0390991	0.0352496	0.0064344	0.00805262	0.776279	0.223721	1.432602
6264	-969.7711	-1032.727	62.95616	0.000608683	0.000575694	0.00257792	0.00131607	0.00164953	0.00032072	0.000556802	0.00610114	0.000686538	0.0024752	0.00695346	0.00143146	5.89522e-05	0.00123307	0.00142023	0.000829934	0.00071681	0.00160894	0.000856042	0.00344995	0.00609483	0.00816459	0.000603757	0.00074665	0.000130201	0.00225926	0.0149216	0.00731446	0.0052853	0.000892735	0.0113312	0.00223757	0.00127205	0.00593	0.00259823	0.00435429	0.00181926	0.00594388	0.00347675	0.00302377	0.00588382	0.000206461	0.00151092	0.000923201	0.00315133	0.00313476	0.00224187	0.00410418	0.0124196	0.451989	2.02752	0.1621067	1.837893	0.0567484	0.246774	0.646262	1.54736	4.05229	17.6216	2.074577	11.33755	0.4179876	0.00386702	0.00365743	0.0163777	0.00836112	0.0104796	0.00203757	0.00353741	0.0387611	0.00436164	0.0157252	0.044176	0.0090942	0.000374529	0.00783382	0.00902287	0.00527264	0.00455396	0.0102218	0.00543851	0.0219178	0.038721	0.0518704	0.00383572	0.00474353	0.000827176	0.0143533	0.0947984	0.0464694	0.033578	0.00567162	0.0719884	0.0142155	0.00808144	0.0376738	0.0165068	0.0276632	0.0115579	0.037762	0.0220881	0.0192103	0.0373804	0.00131167	0.00959899	0.00586518	0.0200207	0.0199154	0.0142428	0.0260742	0.0789027	0.918947	0.0810534	0.1574037
6300	-970.392	-1034.743	64.3508	0.0133813	0.00416987	0.000591767	0.0150758	0.0105063	0.00402261	0.00881815	0.0635428	0.00665004	0.0292616	0.0181817	0.00216878	0.00191233	0.00830712	0.0108388	0.00731951	0.00630819	0.00715115	0.0054679	0.00822618	0.042177	0.0278808	0.0149286	0.00574863	0.00568718	0.00300872	0.0516914	0.0369948	0.0358768	0.000200194	0.0735485	0.00462174	0.0550067	0.119768	0.0014398	0.00884148	0.0200034	0.046787	0.0258224	0.0732419	0.0318088	0.0285049	0.0253314	0.0322622	0.0174446	0.0121263	0.0187434	0.0164999	0.0196419	0.332349	2.25185	0.1518667	1.848133	0.272786	0.5307	0.82065	1.21855	1.8843	3.66588	0.9393152	12.16945	0.2767305	0.0123042	0.00383422	0.000544133	0.0138623	0.00966057	0.00369881	0.00810835	0.058428	0.00611476	0.0269062	0.0167182	0.00199421	0.0017584	0.00763845	0.00996637	0.00673034	0.00580042	0.00657553	0.00502777	0.00756403	0.038782	0.0256366	0.013727	0.0052859	0.0052294	0.00276654	0.0475305	0.034017	0.0329889	0.00018408	0.0676283	0.00424972	0.050579	0.110127	0.0013239	0.0081298	0.0183932	0.043021	0.0237438	0.0673464	0.0292484	0.0262105	0.0232924	0.0296653	0.0160404	0.0111502	0.0172346	0.0151717	0.0180608	0.924067	0.0759333	1.08754
6336	-974.4377	-1039.21	64.77192	0.00211204	0.0189154	0.0171551	0.0133881	0.0182948	0.00467023	0.00530533	0.0595999	0.0015752	0.0104238	0.0830754	0.0133291	0.000241042	0.00418016	0.00984554	0.0338676	0.00711244	0.0205161	0.0145599	0.00399132	0.0120248	0.00517903	0.00810336	0.0275339	0.005151	0.0193442	0.0270457	0.0261157	0.00343559	0.060652	0.0449281	0.0121696	0.0431371	0.00426083	0.0186831	0.0235831	0.0224618	0.0252245	0.0227062	0.0472108	0.211799	0.111394	0.0170718	0.00158453	0.0281127	0.0637444	0.0435238	0.0285944	0.00425354	0.37798	2.16629	0.2442306	1.755769	0.26459	0.522863	0.81685	1.22422	1.91255	3.77943	0.9613727	7.188981	0.3271552	0.00161079	0.0144262	0.0130837	0.0102107	0.0139529	0.00356184	0.00404621	0.0454549	0.00120135	0.00794987	0.0633589	0.0101657	0.000183835	0.00318807	0.00750888	0.0258298	0.00542443	0.015647	0.0111044	0.00304405	0.00917093	0.00394988	0.00618017	0.0209992	0.0039285	0.0147532	0.0206269	0.0199176	0.00262021	0.0462573	0.0342652	0.0092814	0.0328993	0.0032496	0.014249	0.0179861	0.0171309	0.0192379	0.0173173	0.0360061	0.161532	0.0849564	0.0130201	0.00120847	0.0214407	0.0486158	0.0331942	0.0218081	0.00324404	0.877885	0.122115	1.311187
6372	-976.3304	-1041.458	65.12736	0.00166635	0.00561679	0.00737402	0.00156427	0.00128943	0.00111273	0.00793986	0.0138605	0.01266	0.0131166	0.0389536	0.000553616	0.000434906	0.00409082	0.000388732	0.011803	0.00398231	0.00794139	0.00449032	0.00313029	0.0205584	0.0080287	0.000821419	0.00303459	0.00153093	0.010972	0.0135922	0.0123975	0.00488814	0.0476714	0.0293394	0.0242761	0.0237083	0.0183147	0.0125915	0.0368782	0.00176809	0.0079304	0.0141586	0.0293253	0.0584802	0.0727026	0.0144704	0.00678376	0.0382161	0.0562594	0.0268231	0.00578197	0.0141543	0.26438	2.37929	0.2308545	1.769145	0.150677	0.397312	0.749785	1.33372	2.51691	6.6367	1.368491	7.663465	0.2083453	0.00220002	0.00741562	0.00973561	0.00206524	0.00170238	0.0014691	0.0104827	0.0182995	0.0167144	0.0173173	0.0514289	0.000730916	0.000574189	0.00540094	0.000513227	0.015583	0.00525768	0.0104847	0.00592839	0.0041328	0.0271424	0.0106	0.00108449	0.00400644	0.00202123	0.0144859	0.0179452	0.0163679	0.00645361	0.0629386	0.0387356	0.0320507	0.0313011	0.0241801	0.016624	0.0486888	0.00233433	0.0104702	0.018693	0.0387169	0.0772091	0.0959862	0.0191046	0.00895632	0.0504552	0.0742769	0.0354135	0.00763369	0.0186874	0.884573	0.115427	0.7574272
6408	-975.4422	-1038.016	62.5734	0.000311887	0.000218407	0.00146824	0.000738386	0.00131948	0.000572925	0.000394101	0.00401519	0.00024144	0.000888839	0.00103502	0.000310152	0.00028723	0.000191422	2.20661e-05	0.0016771	0.000201543	0.000769943	0.00037189	0.000333856	0.00561119	0.00175943	0.000299616	0.00102275	3.45827e-05	0.000229349	0.00622559	0.00514512	0.00182661	0.000236977	0.00550879	0.000501874	0.00154105	0.00394112	0.00101869	0.00182856	0.000550416	0.000713016	0.00316022	0.00121656	0.00269109	0.000988088	0.00107807	0.000307696	0.00239837	0.000161465	0.00442648	0.000847264	0.0029363	0.479698	1.97557	0.3068586	1.693141	0.0183924	0.142449	0.544449	1.83672	7.02005	54.3702	2.88925	5.51766	0.4552791	0.004239	0.00296847	0.0199556	0.0100358	0.0179337	0.00778691	0.00535641	0.0545724	0.00328153	0.0120806	0.0140675	0.00421542	0.00390389	0.00260171	0.000299911	0.0227943	0.00273927	0.0104647	0.00505454	0.0045376	0.0762644	0.0239132	0.00407222	0.0139008	0.000470031	0.00311719	0.0846151	0.0699299	0.0248263	0.00322087	0.0748726	0.00682122	0.0209451	0.0535656	0.0138455	0.0248529	0.00748097	0.00969095	0.0429521	0.0165349	0.036576	0.0134296	0.0146525	0.00418204	0.0325974	0.00219455	0.0601625	0.0115156	0.0399087	0.846571	0.153429	0.07357546
6444	-970.1065	-1034.847	64.74079	0.00298924	0.00316519	0.0234932	0.0111126	0.0138833	0.00563719	0.00583957	0.0490659	0.00713764	0.0218963	0.0293004	0.00229639	0.00388722	0.00461675	0.0108113	0.00149878	0.00179978	0.0106937	0.00170395	0.00617733	0.00761916	0.016637	0.0118498	0.00689927	0.00194989	0.00903962	0.0126401	0.0166518	0.0318447	8.39714e-05	0.0142116	0.0185404	0.109105	0.110838	7.48066e-05	0.0084692	0.00412053	0.0523481	0.0344521	0.0640195	0.0298379	0.0164479	0.0340574	0.0218894	0.019667	0.00709206	0.0241813	0.0402533	0.00855947	0.59432	1.76065	0.289817	1.710183	0.203211	0.459711	0.784696	1.27438	2.17528	4.92098	1.152216	5.900906	0.6329201	0.00314529	0.00333042	0.0247196	0.0116928	0.014608	0.00593147	0.00614442	0.0516274	0.00751025	0.0230394	0.0308299	0.00241627	0.00409014	0.00485777	0.0113757	0.00157702	0.00189373	0.0112519	0.0017929	0.00649981	0.00801691	0.0175055	0.0124684	0.00725944	0.00205168	0.00951152	0.0133	0.0175211	0.0335071	8.8355e-05	0.0149535	0.0195082	0.114801	0.116624	7.87118e-05	0.00891132	0.00433564	0.0550809	0.0362506	0.0673615	0.0313955	0.0173065	0.0358353	0.0230321	0.0206937	0.00746229	0.0254436	0.0423547	0.00900631	0.855091	0.144909	0.9503861
6480	-973.0469	-1037.689	64.64227	0.00212638	0.00667901	0.00781042	0.00250834	0.0221123	0.0156426	0.00431968	0.0501476	0.00669246	0.0161844	0.0186626	0.00218334	0.00324611	0.0176368	0.00666895	0.0486274	0.00429236	0.0170197	0.0165643	0.00814137	0.0473179	0.00518322	0.00917407	0.0174248	0.00772183	0.00408043	0.0151031	0.0147124	0.016473	0.114423	0.0431779	0.0224446	0.0741288	0.0123126	0.0363371	0.0529365	0.0154705	0.0095794	0.00204968	0.0407734	0.170824	0.0694389	0.0320554	0.00132692	0.0650241	0.0661591	0.0546879	0.0244256	0.00914056	0.389135	2.14537	0.227114	1.772886	0.282421	0.539761	0.824996	1.21213	1.85267	3.54081	0.9142161	7.806149	0.3400945	0.00159738	0.00501739	0.00586733	0.00188431	0.0166111	0.011751	0.00324502	0.0376717	0.00502749	0.012158	0.0140196	0.00164016	0.00243853	0.0132491	0.00500983	0.0365298	0.0032245	0.0127855	0.0124434	0.00611594	0.035546	0.00389373	0.00689172	0.0130898	0.00580078	0.00306529	0.0113457	0.0110522	0.0123748	0.0859564	0.032436	0.0168608	0.0556869	0.00924945	0.027297	0.0397668	0.0116217	0.00719621	0.00153976	0.0306297	0.128326	0.0521637	0.0240806	0.000996809	0.0488473	0.0496999	0.0410825	0.0183489	0.00686655	0.886443	0.113557	1.331172
