Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-969.433	-1034.201	64.76807	0.9707677	5.944237	0.3454938	1.49328
6	-969.1833	-1033.603	64.41954	0.8448908	7.091883	0.5439031	1.383151
12	-976.8598	-1041.367	64.50739	0.7483102	7.324133	0.5190383	1.383151
18	-965.1023	-1029.926	64.82364	0.803288	5.922599	0.5061953	1.353308
24	-967.9111	-1032.916	65.00478	0.8820836	6.962672	0.3995474	1.092429
30	-972.6501	-1037.601	64.95091	1.088429	6.364304	0.2411654	1.376628
36	-971.9581	-1036.935	64.97723	1.259964	6.364304	0.3830127	0.9062119
42	-975.1086	-1040.446	65.3377	1.584453	4.540617	0.3830127	0.5829899
48	-977.5677	-1042.743	65.17549	1.789824	4.540617	0.3522368	0.3838744
54	-962.3084	-1027.035	64.72622	0.6215059	5.137223	0.5600211	1.651368
60	-976.0908	-1041.3	65.20916	1.590334	4.540617	0.4550566	0.5134957
66	-973.4837	-1038.737	65.25307	1.672705	4.139863	0.4550566	0.5134957
72	-963.321	-1028.361	65.04026	1.754391	4.497262	0.4550566	0.4100974
78	-965.012	-1030.013	65.0014	1.54709	5.053681	0.5156655	0.5005521
84	-975.5231	-1040.693	65.16962	0.7069898	3.91854	0.5657223	1.530936
90	-972.8914	-1037.639	64.74737	0.9770975	5.610184	0.3681573	1.530936
96	-971.8729	-1036.004	64.13145	0.7386904	4.057665	0.6056632	2.151234
102	-977.549	-1042.162	64.61345	0.8624737	3.589119	0.7447717	1.727443
108	-982.6416	-1047.535	64.89378	0.837069	3.118888	0.6383846	1.774835
114	-977.8604	-1042.908	65.0481	0.8286165	4.346375	0.7376506	1.235202
120	-980.8406	-1045.293	64.45214	0.6640873	5.15503	0.6626079	1.7078
126	-972.8953	-1038.046	65.15066	0.9787523	4.46466	0.4975005	1.280858
132	-979.1673	-1043.923	64.7554	0.7719412	5.481879	0.4975005	1.525711
138	-976.4339	-1041.169	64.73491	0.9133125	7.073957	0.3088883	1.429406
144	-967.6202	-1031.905	64.28466	0.7181714	10.73767	0.2117084	1.616473
150	-980.8952	-1045.919	65.02385	1.265157	7.244273	0.1816658	1.154182
156	-976.606	-1041.08	64.47426	1.351587	9.878328	0.2060006	1.075641
162	-969.1055	-1033.628	64.52198	1.347716	9.878328	0.2060006	1.033949
168	-970.0063	-1034.814	64.80722	1.508299	7.417316	0.2060006	1.028613
174	-968.2321	-1032.475	64.24328	1.101179	8.140433	0.2060006	1.692904
180	-959.563	-1024.353	64.78976	1.101179	8.140433	0.2126023	1.263965
186	-965.1122	-1029.9	64.78772	1.128671	8.140433	0.2688621	1.111632
192	-962.1068	-1026.814	64.70707	1.12493	8.37812	0.2596416	1.168375
198	-962.0677	-1026.409	64.3417	0.8074089	8.399488	0.3437476	1.551868
204	-969.1721	-1033.461	64.28842	0.7472205	9.518596	0.3190762	1.532478
210	-967.2149	-1032.142	64.92666	0.7845595	6.973327	0.2751465	1.458733
216	-971.9663	-1036.743	64.77651	0.7135868	6.973327	0.3747051	1.458733
222	-969.7713	-1033.852	64.08034	0.8657397	6.973327	0.4127961	1.798252
228	-964.1293	-1028.958	64.82876	0.9274775	6.973327	0.3303565	1.323584
234	-962.1827	-1026.975	64.79207	0.9899936	6.973327	0.3767453	1.222275
240	-978.6312	-1042.827	64.19608	0.9242943	10.22942	0.2488169	1.511613
246	-982.5549	-1047.021	64.46632	1.166471	11.75479	0.2488169	0.8654773
252	-979.122	-1043.308	64.18643	0.9472811	13.98186	0.2053136	1.194336
